Game result,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
4th (46),3:00,1,-4,7,20,18,0,4,0,4,1,0,6,13,1,no,8,4,0,0,1,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),3:11,18,0,9,3,12,0,8,18,2,1,1,14,19,6,no,14,2,0,2,4,5,3,1
2nd (55),3:12,0,-6,7,10,6,38,0,0,3,1,4,11,10,0,no,12,1,8,0,0,3,2,0
3rd (49),3:15,18,0,4,7,7,0,3,10,3,3,1,12,6,9,no,13,2,0,2,4,2,2,0
4th (49),2:36,0,-6,4,3,17,18,3,10,3,2,4,14,16,0,no,9,3,4,2,0,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),2:50,10,-2,3,5,20,0,0,23,3,0,2,14,17,4,no,10,5,0,3,3,1,2,1
2nd (59),3:09,0,-4,2,3,0,55,3,0,3,0,2,16,15,1,no,9,0,8,1,1,2,3,2
3rd (57),3:01,16,-2,4,7,26,0,0,6,2,0,2,14,13,9,no,11,6,0,1,3,3,2,1
4th (49),3:17,6,-2,5,10,8,18,4,0,3,0,2,14,13,7,no,12,1,5,0,3,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),4:07,10,-4,3,3,3,48,4,0,2,0,5,4,8,6,no,14,1,9,0,2,1,3,2
1st (67),2:34,16,-1,3,20,14,0,0,15,4,0,1,12,20,8,no,8,4,0,2,4,2,2,0
3rd (48),3:40,5,-3,8,7,14,0,9,8,2,0,3,10,8,5,no,11,3,0,2,2,6,3,0
4th (46),3:47,4,-3,2,10,23,10,0,0,3,1,1,18,8,3,no,12,4,2,1,2,0,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (51),2:58,4,-2,5,7,19,10,4,4,2,0,0,16,17,4,no,11,3,3,1,1,2,4,2
2nd (49),2:48,13,-2,2,15,0,16,0,5,3,0,3,12,19,10,yes,1,0,4,1,4,2,4,0
3rd (44),4:20,10,-2,7,0,24,0,5,0,0,2,4,7,4,7,no,13,6,0,0,3,5,2,0
4th (44),4:51,4,-3,1,5,10,16,6,5,3,0,3,7,2,6,no,10,2,3,1,3,2,1,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:33,18,0,1,10,24,0,0,5,3,1,0,22,11,7,no,12,5,0,1,4,0,3,1
2nd (50),3:16,14,0,0,20,8,0,0,8,4,1,0,12,9,9,no,8,2,0,1,4,1,4,1
3rd (40),3:39,0,-6,8,3,19,0,4,12,3,0,3,6,16,5,no,14,4,0,2,2,5,4,1
4th (35),4:04,0,-4,5,5,9,18,2,0,2,1,3,14,18,6,no,10,2,4,1,3,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),3:33,18,0,6,10,21,4,0,10,3,0,1,12,20,6,no,12,3,2,1,3,1,5,0
2nd (63),4:05,0,-6,4,3,0,55,7,0,3,0,5,22,9,2,no,9,0,9,0,1,3,2,2
3rd (57),4:13,18,0,3,7,0,0,4,25,2,1,2,16,6,8,no,11,0,0,4,3,4,4,0
4th (46),3:21,0,-6,6,20,23,0,3,0,4,0,2,4,19,0,no,8,6,0,0,0,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),4:17,17,0,5,10,3,0,2,25,3,1,0,13,9,6,no,12,1,0,3,3,2,4,1
2nd (52),3:42,18,0,11,7,5,4,7,0,3,0,1,2,15,10,no,13,1,2,0,5,4,2,1
3rd (51),2:45,0,-6,1,3,15,38,0,0,2,3,4,18,6,2,no,14,3,8,0,1,1,2,0
4th (45),1:57,0,-5,2,5,23,1,4,15,3,0,1,6,9,1,no,10,4,0,2,1,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (66),5:22,18,0,5,10,9,1,4,19,3,0,0,22,23,7,no,12,2,1,2,4,1,4,1
2nd (53),3:18,17,0,0,20,10,0,0,6,4,1,0,8,5,6,no,8,2,0,1,3,3,3,1
3rd (43),3:58,0,-6,13,5,18,0,9,4,3,1,1,14,22,3,no,10,4,0,0,1,7,1,1
4th (43),5:30,0,-5,0,3,11,31,3,0,3,0,4,14,8,4,no,9,2,5,1,2,1,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),3:01,16,-2,7,7,6,0,9,26,2,0,3,0,4,7,no,11,2,0,3,2,4,5,0
2nd (60),4:24,1,-5,3,3,0,55,3,0,3,3,6,12,3,1,no,9,0,9,0,1,1,0,3
3rd (54),3:08,18,0,10,0,23,0,3,0,0,2,1,5,18,7,no,10,5,0,0,4,3,3,1
4th (38),3:15,1,-5,3,7,23,0,2,7,3,0,1,10,2,6,no,13,4,0,1,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (50),2:42,12,-2,4,5,18,0,7,6,3,0,1,4,4,8,no,10,4,0,0,4,3,2,2
2nd (43),3:10,10,-4,3,3,18,4,3,6,3,0,2,14,12,9,no,9,4,1,1,3,4,3,1
3rd (40),4:22,4,-3,5,20,14,0,0,0,4,3,1,8,13,4,no,8,3,0,0,2,1,3,2
4th (39),2:47,5,-2,4,7,6,0,5,14,3,0,0,3,0,4,no,13,1,0,2,3,4,5,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (66),2:55,18,0,2,7,30,0,3,6,2,0,3,14,12,7,no,11,7,0,1,3,1,3,1
2nd (63),2:40,16,-1,8,7,13,0,8,12,3,0,1,8,18,7,no,13,2,0,2,3,5,3,0
3rd (60),2:05,0,-5,3,3,3,50,0,6,1,1,5,8,13,0,no,9,1,10,1,0,1,2,1
4th (40),2:23,1,-5,3,20,5,0,7,9,4,0,0,22,9,6,no,8,1,0,1,3,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),2:40,9,-2,1,10,35,0,4,6,3,0,4,11,2,4,yes,3,7,0,1,2,4,1,0
2nd (53),3:12,0,-6,2,3,14,33,0,7,2,0,6,10,10,3,no,14,4,8,1,1,1,2,1
3rd (46),3:07,9,-1,5,7,0,4,2,20,2,1,1,20,20,8,no,11,0,2,3,3,3,4,0
4th (46),3:28,13,0,4,13,12,0,4,0,3,0,1,12,21,11,no,8,2,0,0,5,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),4:08,0,-6,2,3,9,55,0,7,2,1,6,10,12,0,no,14,2,10,1,0,0,2,2
2nd (51),3:06,9,-2,8,7,6,0,5,18,2,2,0,12,8,5,no,11,1,0,3,2,3,5,0
3rd (51),2:44,17,0,2,20,8,0,4,0,4,0,1,7,8,9,no,8,2,0,0,5,4,3,0
4th (45),2:47,9,-3,6,2,27,2,2,0,1,0,3,8,9,4,no,12,6,2,0,2,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (74),2:58,0,-6,1,3,0,76,0,0,3,0,7,10,7,0,no,9,0,11,0,0,1,2,2
2nd (60),2:25,9,-1,5,7,17,0,4,19,2,0,2,8,11,6,no,11,4,0,3,2,3,4,0
3rd (57),3:15,12,0,6,7,15,0,3,14,3,0,0,9,7,6,no,13,3,0,2,4,4,2,0
4th (57),3:27,9,-3,4,5,19,10,9,4,3,0,1,6,8,1,no,10,3,2,1,1,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),4:45,17,0,5,10,12,10,3,0,3,0,3,10,7,8,no,12,2,3,0,4,1,3,2
2nd (56),3:30,10,0,1,7,20,0,0,18,3,0,1,11,8,5,no,13,5,0,3,3,2,2,0
3rd (51),2:59,0,-5,4,13,20,0,5,14,3,0,2,8,17,1,no,8,4,0,2,1,3,5,0
4th (43),3:57,0,-4,3,2,3,36,3,0,1,1,5,7,4,5,no,14,1,8,0,2,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),3:08,16,-1,5,7,21,4,3,8,3,0,1,2,6,7,no,13,5,2,1,3,2,2,0
2nd (63),2:38,0,-5,2,3,12,48,3,0,2,1,6,6,6,0,no,14,3,8,1,0,2,3,0
3rd (49),4:38,2,-4,6,5,18,0,9,13,3,1,0,9,6,2,no,10,3,0,1,2,3,2,3
4th (49),3:53,17,-1,5,3,10,0,4,11,1,1,0,10,9,9,no,11,2,0,2,4,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),2:38,12,-1,3,7,20,0,3,12,3,1,1,4,4,8,no,13,4,0,2,4,2,2,0
2nd (47),2:48,13,-3,9,7,9,0,4,8,2,1,0,7,17,10,no,11,2,0,1,3,4,4,1
3rd (47),3:10,9,-2,9,10,11,0,4,6,3,2,1,15,9,6,no,12,2,0,1,3,4,2,1
4th (30),3:13,0,-4,0,3,13,10,0,8,3,2,0,6,2,4,no,9,3,2,1,2,0,5,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),3:49,11,-1,7,7,25,0,6,0,2,1,1,4,9,5,no,11,5,0,0,2,1,6,1
2nd (48),2:52,0,-3,14,3,15,4,9,6,3,0,0,4,14,3,no,9,2,1,1,2,6,2,3
3rd (45),3:48,8,-1,1,3,0,26,0,8,3,3,2,12,2,6,no,14,0,6,1,3,1,3,1
4th (38),3:52,10,-2,1,0,11,4,4,10,0,1,3,7,2,7,no,8,3,2,2,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),4:00,11,-1,8,7,13,0,5,14,2,2,1,6,13,5,no,11,3,0,2,2,1,5,1
2nd (54),3:58,3,-5,2,3,8,43,0,0,1,0,6,5,11,2,no,9,1,9,0,1,2,2,2
3rd (52),3:30,14,-1,3,5,14,0,4,13,3,0,2,12,6,9,no,10,4,0,1,4,4,2,0
4th (43),5:29,6,-3,1,7,28,0,0,4,3,3,1,12,5,4,no,13,6,0,1,2,2,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),4:56,12,-1,2,3,7,38,0,6,2,1,4,14,8,3,no,14,1,8,1,2,1,3,1
2nd (59),4:35,17,0,5,5,8,0,4,20,3,0,2,7,9,8,no,10,1,0,2,4,4,3,1
3rd (54),5:28,5,-3,5,15,14,0,3,15,3,0,1,7,13,4,yes,1,3,0,2,2,3,4,1
4th (43),4:30,0,-6,2,3,21,18,0,5,3,3,4,10,8,0,no,9,5,4,1,0,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),3:19,17,-1,8,7,24,0,2,0,2,1,1,8,17,8,no,11,5,0,0,3,1,6,0
2nd (56),3:10,0,-5,3,2,11,31,0,14,1,1,3,8,10,0,no,12,2,7,2,0,0,3,2
3rd (54),3:35,5,-2,2,3,13,18,6,9,3,0,1,15,9,4,no,9,2,4,1,3,3,1,3
4th (53),3:53,8,-2,3,3,10,13,8,10,3,0,2,11,6,4,no,14,3,3,2,2,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),3:36,8,-2,2,3,12,38,3,0,2,0,5,10,8,3,no,14,2,8,0,2,2,3,1
2nd (51),3:44,16,0,5,7,12,0,3,8,2,2,0,7,7,7,no,11,2,0,2,3,3,3,1
3rd (49),2:28,8,-2,7,5,2,0,7,22,3,1,1,7,9,6,no,10,1,0,2,3,4,3,1
4th (48),3:56,0,-4,4,7,32,1,0,8,3,2,4,10,10,1,no,13,8,1,1,1,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:27,16,-1,3,5,22,0,3,17,3,0,1,7,6,7,no,10,4,0,1,3,3,3,1
2nd (64),4:42,0,-5,9,3,0,47,10,0,2,1,4,10,14,0,no,9,0,8,1,0,4,1,3
3rd (62),2:53,18,0,3,7,19,0,2,13,2,1,1,22,12,6,no,11,4,0,2,3,3,2,1
4th (57),2:56,1,-5,5,20,15,0,4,17,4,0,2,8,15,1,no,8,3,0,2,1,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),5:44,10,0,10,3,0,4,8,21,3,2,1,10,24,9,no,9,0,1,3,4,3,2,3
2nd (56),3:32,5,-1,5,10,13,16,0,8,3,0,4,14,17,6,no,12,3,4,1,3,0,4,0
3rd (52),2:48,0,-1,0,3,39,0,5,6,3,0,3,16,6,3,no,14,8,0,1,2,2,5,0
4th (47),4:29,0,-1,2,10,0,31,5,0,3,0,3,13,6,3,yes,3,0,6,1,2,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),3:57,1,-3,2,3,5,48,3,0,2,1,4,18,12,3,no,14,1,8,1,2,2,3,0
2nd (54),3:19,11,-2,1,5,26,0,0,13,2,1,1,15,16,7,no,10,6,0,2,3,0,2,2
3rd (49),3:26,1,-3,6,20,5,0,5,15,4,0,1,6,19,7,no,8,1,0,2,3,3,5,0
4th (48),5:51,13,0,5,0,19,9,2,0,2,0,3,16,8,9,no,13,3,3,0,4,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),3:49,2,-4,0,3,0,48,0,15,3,1,4,6,1,1,no,14,0,9,2,1,0,3,2
2nd (57),2:36,8,-3,8,10,26,0,8,0,3,1,3,3,8,5,yes,3,5,0,0,2,5,2,0
3rd (54),2:50,11,-3,5,7,23,0,6,5,2,0,1,5,8,6,no,11,5,0,1,2,2,6,0
4th (49),3:21,12,-1,4,3,8,1,4,18,1,1,1,10,7,8,no,9,2,1,2,4,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:09,16,0,11,10,6,0,6,9,3,0,0,11,19,8,no,12,1,0,2,4,4,3,1
2nd (57),3:01,10,-1,1,3,16,26,2,0,2,0,4,8,8,4,no,14,4,5,1,2,2,3,1
3rd (48),5:32,3,-3,1,3,11,31,2,0,3,2,4,16,10,3,no,9,2,6,0,2,2,2,1
4th (45),4:00,0,-3,1,20,23,0,0,4,4,0,1,11,9,1,no,8,5,0,1,1,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),2:42,0,-6,2,0,4,64,0,0,0,0,6,6,7,0,no,12,1,10,1,0,1,3,2
2nd (61),2:47,8,-3,4,7,8,0,4,33,3,0,1,8,17,8,no,13,2,0,4,4,1,4,0
3rd (57),2:32,17,0,4,7,17,0,5,7,2,0,2,14,2,10,no,11,3,0,1,4,5,3,0
4th (54),2:33,10,-2,4,15,22,0,5,0,3,0,3,10,12,5,yes,1,4,0,0,3,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),2:38,0,-5,5,10,5,38,3,0,3,0,3,20,11,0,no,12,1,7,1,0,2,3,1
2nd (56),4:01,16,-1,3,5,20,0,3,10,3,0,1,8,10,7,no,10,4,0,1,3,3,3,1
3rd (55),3:39,17,0,4,0,11,0,0,23,0,2,0,12,12,6,no,11,2,0,3,4,1,3,3
4th (45),2:20,1,-4,7,7,18,1,8,7,3,0,2,2,9,2,no,13,4,1,1,2,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),5:27,0,-6,3,3,0,50,0,15,3,0,6,4,14,0,no,14,0,10,2,0,0,4,2
2nd (61),3:00,13,-1,0,20,15,0,4,10,4,1,2,13,4,5,no,8,3,0,1,3,4,2,0
3rd (60),5:10,13,-1,7,5,20,0,3,13,3,1,0,16,14,4,no,10,3,0,1,3,3,3,1
4th (43),5:01,10,-4,4,7,20,0,0,6,2,1,1,14,15,10,no,11,5,0,1,3,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),3:25,13,-1,5,20,14,0,4,12,4,0,0,9,8,4,no,8,3,0,2,3,4,2,0
2nd (56),2:57,12,-1,4,7,10,16,0,8,2,0,3,12,16,8,no,11,2,3,2,3,2,4,0
3rd (53),5:17,0,-6,3,3,13,36,4,0,2,1,4,12,12,0,no,14,4,8,0,0,1,2,2
4th (42),4:05,10,-3,1,5,17,0,0,12,3,0,0,12,9,9,no,10,3,0,1,4,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (51),3:05,9,-2,8,10,11,0,9,6,3,1,3,5,6,6,yes,3,2,0,1,3,6,2,0
2nd (47),3:43,3,-3,7,7,13,0,6,14,2,0,2,4,13,5,no,11,2,0,2,2,3,6,1
3rd (45),3:47,15,0,3,3,9,13,2,0,1,1,1,12,14,10,no,9,2,4,0,5,1,2,2
4th (41),3:06,5,-5,2,10,3,26,0,0,3,2,3,16,4,8,no,12,1,6,0,3,0,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),3:47,18,0,3,7,9,0,2,23,3,1,0,13,9,6,no,13,2,0,3,4,3,2,0
2nd (62),2:47,0,-3,2,2,6,55,0,0,1,0,5,10,7,0,no,12,2,9,1,0,1,2,2
3rd (59),3:13,5,-3,6,3,16,26,6,0,3,0,2,6,19,3,no,9,3,5,0,1,1,4,3
4th (55),3:49,8,-3,4,7,30,0,4,5,2,0,3,10,4,4,no,11,6,0,1,1,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:51,11,-2,7,3,5,26,0,8,3,3,3,16,20,4,no,9,1,5,1,2,1,3,2
2nd (57),3:03,17,0,5,7,14,0,6,8,3,1,1,8,2,8,no,13,3,0,1,4,3,3,0
3rd (56),3:34,3,-3,2,3,16,31,4,0,1,0,4,13,12,2,no,11,3,6,1,1,2,2,2
4th (53),3:20,3,-5,6,20,17,0,6,6,4,0,3,9,12,2,no,8,3,0,1,1,6,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),3:16,13,-1,7,3,20,0,9,11,2,1,1,12,10,5,no,9,4,0,1,3,5,2,2
2nd (59),2:31,0,-6,0,3,0,62,0,0,3,0,5,2,2,0,no,14,0,11,0,0,0,5,2
3rd (57),2:20,10,-1,2,7,27,0,3,9,3,0,2,2,0,4,no,13,5,0,1,3,3,3,0
4th (42),2:57,10,-3,5,7,3,0,0,20,2,1,2,8,12,13,no,11,1,0,3,4,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (54),3:39,9,-2,8,7,10,0,5,17,2,1,1,8,18,3,no,11,2,0,3,1,2,5,2
2nd (52),4:30,8,-3,4,3,19,9,3,9,3,2,2,11,8,4,no,9,4,2,1,2,3,4,0
3rd (52),4:35,17,0,3,5,13,0,5,9,3,2,2,16,7,9,no,10,2,0,0,5,4,1,1
4th (51),4:04,0,-5,9,10,6,31,0,0,3,1,3,10,12,0,no,12,1,7,0,0,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),2:52,13,0,3,7,4,0,9,21,2,0,0,24,17,7,no,11,1,0,3,3,2,5,2
2nd (56),3:06,5,-2,7,3,5,31,7,0,3,0,4,17,15,7,no,9,1,6,0,3,4,1,2
3rd (51),3:35,3,-5,5,0,17,26,0,5,1,0,4,4,11,2,no,13,3,5,2,1,4,2,0
4th (51),2:58,6,-2,1,10,25,0,0,11,3,1,1,2,4,4,yes,3,5,0,1,2,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:17,3,-2,6,3,0,26,6,23,3,0,2,12,24,3,no,9,0,4,4,2,1,3,3
2nd (54),4:28,4,-1,1,3,21,26,0,0,2,1,3,16,7,3,no,14,4,6,0,2,1,3,1
3rd (44),2:56,5,-3,10,10,0,9,7,6,3,0,6,9,8,8,no,12,0,3,1,3,7,1,0
4th (43),2:47,7,-1,3,8,16,0,2,8,2,2,1,16,14,8,no,8,3,0,1,4,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (54),2:29,9,-2,9,10,23,0,3,2,3,0,4,9,10,6,no,12,5,0,1,3,5,1,0
2nd (54),3:34,16,0,0,0,5,25,0,8,2,1,3,6,2,8,no,13,1,5,2,4,0,3,0
3rd (49),4:45,0,-6,3,20,14,0,8,10,4,0,1,19,13,3,no,8,3,0,1,1,5,3,1
4th (43),3:55,9,-2,3,3,15,10,0,5,3,0,0,6,15,5,no,14,3,4,1,3,0,5,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),3:37,17,0,4,20,5,0,4,14,4,0,0,20,18,8,no,8,1,0,2,4,2,4,1
2nd (58),3:39,8,-3,0,3,5,36,0,9,2,1,4,10,8,5,no,14,1,8,1,2,1,3,1
3rd (51),3:53,9,-2,8,10,21,1,4,0,3,1,0,10,14,4,no,12,4,1,0,2,2,4,1
4th (39),2:56,0,-5,4,7,28,1,4,0,3,0,3,2,2,3,no,13,6,1,0,1,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),3:20,5,-5,7,3,3,48,0,8,2,0,6,16,14,6,no,14,1,9,1,2,3,2,0
2nd (61),3:31,13,-1,3,20,14,0,4,8,4,0,0,10,12,6,no,8,3,0,1,4,2,3,1
3rd (59),4:32,14,-2,2,3,22,0,0,20,1,1,0,14,14,7,no,11,4,0,3,3,1,4,1
4th (54),3:10,4,-4,2,3,19,13,8,9,3,0,2,12,12,4,no,9,4,3,1,2,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),4:03,16,0,2,7,13,0,4,13,2,0,3,18,12,10,no,11,3,0,2,4,2,4,1
2nd (51),5:00,9,-2,8,10,16,4,6,0,3,1,2,18,14,4,no,12,3,2,0,2,4,3,0
3rd (47),4:53,0,-5,3,7,16,26,0,0,3,1,4,10,13,3,no,13,4,6,0,1,1,1,1
4th (46),4:35,4,-2,3,5,15,4,0,17,3,1,2,7,14,3,no,10,3,2,2,2,1,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),3:02,18,0,10,7,17,0,5,5,2,1,0,12,8,8,no,11,3,0,1,3,5,3,0
2nd (61),5:34,18,0,3,10,14,0,0,16,3,3,3,14,2,4,no,12,4,0,2,3,2,1,0
3rd (55),2:57,0,-6,8,8,25,0,4,16,2,0,0,4,26,3,no,8,5,0,2,1,1,4,3
4th (50),3:21,0,-6,3,2,0,50,1,0,1,3,8,6,0,2,no,14,0,10,0,1,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (52),4:29,4,-2,5,7,3,13,0,22,3,1,2,9,20,3,no,13,1,4,3,2,1,2,1
2nd (51),3:42,10,-3,3,20,12,0,4,5,4,0,1,20,14,6,no,8,3,0,1,2,4,2,2
3rd (50),3:11,14,0,1,10,15,4,0,6,3,0,2,10,2,9,no,12,3,2,1,4,0,4,1
4th (48),2:44,3,-4,6,10,21,0,6,6,3,1,3,7,10,2,yes,3,4,0,1,1,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),4:17,0,-6,1,3,0,64,6,0,2,0,5,12,0,0,yes,2,0,9,1,0,3,0,3
2nd (62),5:34,17,0,6,10,14,0,6,9,3,0,1,6,14,8,yes,4,2,0,1,3,3,6,0
3rd (57),4:01,12,-1,1,8,26,0,3,8,2,0,5,2,2,5,yes,1,6,0,1,3,3,3,0
4th (43),4:49,5,-3,9,7,5,0,7,13,3,0,0,4,8,6,no,13,1,0,2,3,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),3:06,18,0,4,5,10,0,0,18,3,0,1,7,10,10,no,10,2,0,2,5,4,2,0
2nd (52),5:37,11,-2,3,3,21,0,8,8,3,0,1,13,4,4,no,14,6,0,1,2,5,3,1
3rd (52),2:38,3,-5,1,0,10,36,0,7,1,1,6,6,6,2,no,13,2,7,2,1,0,3,1
4th (45),3:39,3,-4,7,3,20,13,3,0,3,2,1,8,14,3,no,9,3,3,0,2,1,3,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),5:29,17,-1,9,5,10,0,7,15,3,0,0,5,20,9,no,10,2,0,1,4,3,3,2
2nd (59),3:45,17,-1,2,10,15,13,3,0,3,0,3,20,4,6,no,12,2,4,0,3,3,2,1
3rd (52),2:40,2,-4,4,3,18,10,4,15,3,1,1,6,12,2,no,9,4,1,3,2,2,4,0
4th (49),3:29,0,-6,1,7,8,26,0,13,3,0,3,18,13,5,no,13,2,6,2,2,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:05,1,-5,0,0,4,48,0,10,2,0,6,10,8,1,no,13,1,9,2,1,0,3,0
2nd (53),4:13,13,0,6,10,12,0,6,6,3,0,0,20,6,9,no,12,2,0,1,5,3,3,1
3rd (52),3:01,9,-2,4,5,23,0,0,13,2,0,2,11,17,9,no,10,5,0,2,4,1,2,2
4th (40),3:56,8,-4,4,15,8,0,0,9,3,1,2,5,15,8,yes,1,1,0,1,3,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),4:15,11,-1,6,7,16,0,3,14,2,0,0,19,17,8,no,11,3,0,2,3,3,4,1
2nd (46),4:12,10,-1,4,3,15,9,2,4,2,0,2,10,15,9,no,14,3,3,1,4,4,2,1
3rd (43),4:10,0,-1,2,7,6,25,0,4,3,0,5,6,10,6,no,13,2,6,1,3,0,2,1
4th (38),4:07,0,-2,3,3,19,4,3,8,3,0,1,17,10,6,no,9,4,1,2,3,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),4:15,5,-3,1,10,20,16,2,6,3,0,5,20,8,2,no,12,5,3,2,2,1,2,0
2nd (55),2:54,9,-3,10,7,29,0,3,0,3,2,1,2,16,5,no,13,5,0,0,3,1,3,1
3rd (52),5:13,5,-4,9,0,4,26,7,5,0,0,4,8,24,3,no,8,1,6,1,1,3,4,2
4th (47),3:22,16,-1,3,7,2,0,0,20,2,2,1,20,2,9,no,11,1,0,3,3,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (73),2:56,18,0,2,7,7,0,10,29,2,0,0,16,6,5,no,11,2,0,3,2,2,4,3
2nd (64),2:58,0,-6,2,3,3,62,0,0,1,0,6,4,10,0,no,8,1,11,0,0,0,3,2
3rd (62),2:57,18,0,4,7,23,0,3,7,3,1,0,6,7,7,no,13,5,0,1,4,1,3,0
4th (53),2:55,0,-6,4,3,25,10,4,13,3,1,2,9,12,1,no,9,4,2,2,1,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),4:25,8,-1,1,8,21,0,5,18,2,0,1,14,9,3,no,8,4,0,2,2,2,5,1
2nd (51),3:56,0,-4,3,3,14,31,4,0,2,0,3,8,14,1,no,14,3,7,0,1,1,4,2
3rd (44),3:27,5,-2,4,7,8,16,0,6,3,0,3,5,8,6,no,13,2,5,1,3,3,1,0
4th (43),5:36,16,0,4,7,6,4,2,4,2,1,4,8,4,10,no,11,1,2,1,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (76),3:40,0,-5,2,3,0,76,0,0,3,0,5,16,13,0,no,9,0,10,1,0,1,2,3
2nd (64),4:21,9,-2,3,20,13,0,4,17,4,1,1,18,17,3,no,8,3,0,2,2,1,5,0
3rd (56),2:28,17,0,4,3,32,0,0,0,3,1,1,10,19,11,no,14,6,0,0,5,2,2,2
4th (52),3:38,8,-3,4,7,13,0,3,20,2,0,2,14,9,10,no,11,3,0,2,3,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),4:32,12,-2,4,10,15,0,3,13,3,0,2,10,8,5,yes,3,3,0,2,3,3,3,1
2nd (51),4:08,0,-5,2,0,11,43,0,0,1,0,4,6,8,0,no,13,2,9,0,0,1,4,1
3rd (47),3:58,10,-1,9,3,10,0,10,6,2,1,1,9,10,7,no,9,2,0,1,4,5,2,3
4th (46),5:53,8,-2,1,3,12,10,0,14,2,1,3,8,7,7,no,14,3,3,2,3,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),2:52,18,0,5,7,10,0,4,17,3,0,0,6,16,9,no,13,2,0,2,5,1,4,1
2nd (61),3:59,1,-5,0,2,8,55,0,0,1,1,5,8,4,1,no,14,1,10,0,1,2,2,1
3rd (54),3:18,16,-2,6,10,21,0,3,0,3,1,1,10,10,10,yes,4,5,0,0,3,4,2,0
