Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
2,58,3:08,18,0,2,3,18,0,4,13,2,0,0,17,14,10,no,9,3,0,2,5,3,4,1,298
3,54,4:47,9,-3,0,10,0,38,0,0,3,0,5,10,4,6,yes,7,0,8,0,3,1,3,1,
4,40,3:04,0,-6,2,5,27,0,4,8,2,0,4,3,4,3,no,10,7,0,1,1,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:49,11,-1,8,7,13,0,10,9,3,0,1,12,7,5,no,13,3,0,2,3,5,2,0,#56630214
2,53,3:59,9,-2,7,10,23,4,2,0,3,0,1,4,12,4,no,12,4,2,0,2,2,4,1,298
3,53,2:56,14,-1,3,5,10,0,0,22,3,1,1,8,14,9,no,10,2,0,2,4,2,3,1,
4,53,5:38,0,-6,1,3,17,38,0,0,2,2,5,14,5,0,no,14,5,8,0,0,2,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:26,13,-1,6,3,21,9,3,3,3,0,1,14,25,6,no,9,4,2,1,4,2,3,1,#64163879
2,50,4:30,5,-3,8,10,21,1,8,0,3,1,1,15,10,3,no,12,4,1,0,1,5,3,0,298
3,50,4:04,14,-2,7,7,10,0,0,14,3,3,1,24,27,9,no,13,3,0,2,4,1,2,0,
4,50,3:47,0,-4,1,2,11,38,0,2,1,3,5,11,2,0,no,14,3,7,2,0,2,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:02,5,-2,6,7,5,4,3,24,3,0,1,10,11,4,no,13,1,2,3,3,3,3,0,#64102705
2,49,3:11,5,-2,8,7,17,0,6,8,2,1,0,6,15,7,no,11,3,0,1,2,2,6,1,298
3,41,3:01,5,-1,4,10,13,0,6,4,3,0,1,15,7,7,no,12,3,0,1,4,4,2,1,
4,37,3:46,10,-4,3,3,19,4,2,0,2,0,2,12,10,9,yes,7,5,2,0,3,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:49,3,-3,2,2,2,48,0,11,1,0,5,7,2,2,no,14,1,9,2,1,3,1,1,#64056111
2,59,3:10,17,0,2,7,14,0,9,10,2,0,1,14,1,8,no,11,4,0,1,3,4,3,1,298
3,50,4:32,6,-3,5,8,18,0,6,10,2,0,0,0,11,4,no,8,3,0,1,2,1,6,3,
4,42,6:26,5,-3,2,7,7,18,0,6,3,0,3,3,10,5,no,13,2,5,1,2,1,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:29,17,0,10,5,7,0,8,15,3,1,0,9,6,6,no,10,2,0,1,3,5,3,0,#64042723
2,61,3:11,0,-5,0,3,15,48,0,0,3,0,3,2,2,0,no,9,2,7,1,0,0,4,3,298
3,52,3:23,16,-1,4,7,20,0,6,0,2,1,1,8,4,9,no,11,4,0,0,3,3,4,1,
4,46,4:10,1,-4,10,10,5,0,3,21,3,2,2,8,15,1,no,12,1,0,3,1,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:02,18,0,8,10,4,0,7,16,3,0,1,10,7,7,no,12,1,0,2,4,4,3,1,#63883424
2,57,4:51,17,0,4,8,16,0,5,7,2,0,1,10,11,6,yes,1,3,0,1,3,3,5,1,298
3,57,4:13,0,-6,0,3,12,48,0,0,2,1,7,11,6,2,no,14,3,9,0,1,2,1,1,
4,48,3:52,0,-5,8,5,24,0,8,8,3,1,1,7,14,1,no,10,5,0,0,1,3,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:19,12,-1,5,2,19,9,4,6,1,1,2,12,10,5,no,14,3,3,1,3,4,1,2,#63843345
2,55,4:18,3,-5,10,10,11,18,8,0,3,0,2,17,6,2,no,12,2,5,0,1,5,2,0,298
3,53,4:29,6,-3,5,20,10,0,0,15,4,1,0,8,21,4,no,8,2,0,2,2,0,4,3,
4,49,5:18,13,-1,5,7,9,0,6,10,2,1,0,14,14,9,no,11,3,0,2,3,1,6,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:25,14,-1,5,10,18,1,3,10,3,0,2,8,10,4,no,12,4,1,1,2,3,3,1,#63839987
2,56,3:12,0,-6,5,7,8,36,0,6,3,1,4,12,20,0,no,13,1,8,1,0,1,3,0,298
3,53,3:36,17,0,4,3,0,13,7,9,3,1,0,22,17,8,no,9,0,3,1,4,3,3,2,
4,51,3:49,3,-3,3,20,16,0,6,6,4,1,1,15,10,3,no,8,4,0,1,2,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:01,5,-3,1,3,0,58,0,0,3,0,4,13,10,3,no,9,0,8,1,1,3,3,1,#48326424
2,54,4:29,18,0,2,5,25,0,4,0,2,0,0,13,3,9,no,10,4,0,0,5,2,3,2,298
3,44,3:57,9,-3,9,7,15,0,2,5,2,2,1,11,18,6,no,11,3,0,1,2,4,2,2,
4,44,6:19,0,-4,2,7,20,2,0,17,3,0,3,2,8,0,no,13,6,2,3,0,0,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,3:28,0,-3,1,3,4,64,0,3,3,0,6,12,15,0,no,9,1,10,1,0,0,2,3,#48324538
2,59,4:48,0,-3,9,20,16,0,7,10,4,0,1,7,8,0,no,8,4,0,1,0,6,3,0,298
3,58,5:43,17,0,5,7,15,0,4,10,2,0,1,14,15,11,no,11,3,0,1,5,3,4,0,
4,53,4:31,9,-2,2,5,23,0,7,9,3,1,1,11,6,4,no,10,4,0,0,3,3,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,3:12,5,-3,2,3,0,62,2,0,2,1,7,6,4,1,no,14,0,11,0,1,1,3,1,#65917451
2,49,2:11,16,-2,7,3,11,0,14,0,1,0,1,12,4,8,no,11,3,0,0,3,5,3,3,297
3,46,2:28,10,-4,2,8,24,0,0,6,2,0,3,7,8,6,no,8,6,0,1,2,3,4,0,
4,44,2:24,5,-3,5,7,24,0,0,6,3,2,0,6,15,5,no,13,4,0,1,3,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:23,9,-2,7,20,12,0,9,8,4,0,2,12,9,4,no,8,3,0,1,2,5,3,0,#65768657
2,58,3:59,8,-1,9,10,26,0,0,6,3,1,0,11,24,5,no,12,4,0,1,3,1,4,1,297
3,56,2:21,0,-6,3,3,3,38,6,9,3,2,3,6,1,0,no,9,1,7,1,0,2,1,3,
4,55,3:56,14,0,3,3,17,1,3,14,3,0,1,13,8,8,no,14,4,1,2,4,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,7:35,0,-4,2,3,0,48,0,6,2,2,3,10,9,1,no,14,0,8,2,1,0,3,2,#65173813
2,51,3:33,8,-2,8,7,22,0,3,5,3,0,1,5,4,6,no,13,4,0,1,3,5,2,0,297
3,47,3:20,8,-1,7,7,11,0,7,8,2,1,1,9,10,8,no,11,2,0,1,3,5,3,1,
4,46,4:18,13,0,6,2,16,0,3,6,1,3,3,14,15,11,no,12,4,0,1,5,1,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:52,0,-4,0,3,20,43,0,0,2,0,4,10,5,0,no,14,4,9,0,0,1,2,2,#65110443
2,56,2:42,8,-2,2,5,27,0,0,16,3,0,2,4,10,4,no,10,6,0,1,2,3,3,0,297
3,48,3:26,12,0,5,7,0,0,10,14,2,1,0,8,6,10,no,11,0,0,2,4,2,4,3,
4,47,5:38,8,-2,4,7,5,9,0,16,3,0,1,7,8,7,no,13,1,2,3,3,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,2:58,12,0,4,7,20,0,4,4,2,0,1,10,6,8,no,11,4,0,1,3,4,4,0,#64831405
2,50,2:26,17,0,3,5,6,13,0,6,3,1,2,8,16,9,no,10,1,3,1,4,1,3,1,297
3,43,2:22,0,-4,5,7,20,0,3,12,3,2,1,2,6,1,no,13,4,0,2,1,2,3,1,
4,38,4:12,0,-5,6,20,8,0,4,5,4,2,0,20,12,8,no,8,2,0,1,3,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:48,9,-1,4,5,20,0,4,13,3,0,2,9,18,5,no,10,5,0,1,3,1,3,2,#59682559
2,52,2:13,10,-2,8,7,14,0,9,6,2,0,1,2,4,7,no,11,3,0,1,3,5,4,0,297
3,50,3:47,13,-1,4,3,19,4,0,8,3,4,2,8,7,8,no,14,3,2,1,4,0,3,1,
4,43,5:00,0,-6,4,10,3,26,0,6,3,1,3,14,4,0,no,12,1,7,1,0,2,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:36,8,-2,4,0,3,48,0,4,0,0,3,0,15,3,no,12,1,8,2,2,0,4,1,#56247760
2,49,3:41,12,0,1,5,19,0,4,8,2,0,1,12,6,11,no,10,4,0,1,5,4,2,0,297
3,44,4:04,1,-4,1,3,31,4,0,8,3,3,2,14,0,1,no,9,6,1,1,1,2,2,2,
4,40,2:23,8,-3,8,10,10,0,7,0,3,0,0,6,11,11,yes,4,3,0,0,3,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:44,0,-5,7,3,8,4,10,28,1,1,1,8,17,0,no,8,1,2,3,0,2,6,2,#53333621
2,54,3:28,13,-1,6,5,24,0,3,4,3,0,0,11,13,7,no,10,5,0,0,4,3,2,1,297
3,50,3:17,8,-2,3,7,18,0,4,12,2,0,4,10,3,7,no,11,5,0,2,2,4,2,1,
4,40,3:45,11,-2,3,10,8,10,0,0,3,0,3,8,4,9,no,12,2,3,0,4,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:02,17,0,0,7,13,0,6,21,2,0,1,24,10,7,no,11,3,0,3,3,2,4,1,#49307887
2,54,2:33,18,0,4,10,16,0,0,6,3,3,1,8,6,5,yes,3,4,0,1,3,2,2,0,297
3,49,2:06,0,-6,8,20,14,0,7,6,4,0,2,6,10,3,no,8,2,0,1,1,6,3,1,
4,31,3:30,0,-5,5,10,16,5,0,0,3,1,2,10,22,4,yes,6,4,3,0,2,0,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:35,13,-1,8,10,0,0,3,19,3,1,1,18,14,7,no,12,0,0,3,4,3,3,1,#47595026
2,49,5:58,14,-2,4,20,13,0,0,0,4,0,1,5,18,9,no,8,3,0,0,4,1,4,2,297
3,48,6:00,4,-4,0,3,18,18,0,9,3,1,4,14,8,3,no,14,4,4,2,2,3,2,0,
4,46,3:47,5,-5,6,10,25,0,5,0,3,1,2,8,5,5,yes,3,5,0,0,2,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,6:31,12,-1,4,3,22,0,5,14,2,1,1,8,12,5,no,14,5,0,2,3,2,5,0,#45654390
2,48,4:46,13,-1,7,7,11,0,5,6,2,1,1,7,8,6,no,11,2,0,1,3,5,3,1,297
3,48,4:40,10,-3,6,3,15,0,4,13,2,0,1,8,14,7,yes,6,3,0,2,3,3,3,2,
4,46,4:06,0,-6,1,2,10,38,1,0,1,2,6,12,1,0,no,12,3,8,0,0,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,3:15,8,-2,10,5,0,0,3,25,3,2,0,12,11,4,no,10,0,0,3,3,4,2,1,#62562841
2,44,5:52,13,-2,1,3,20,0,3,6,1,2,2,9,3,9,yes,2,5,0,1,4,2,3,0,297
3,37,3:20,1,-3,7,3,12,9,8,0,1,2,2,3,8,2,no,11,2,3,0,1,4,4,1,
4,31,4:42,10,-3,6,13,5,0,0,0,3,4,0,10,12,8,no,8,1,0,0,3,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:35,15,0,1,8,17,0,7,10,2,0,4,3,0,7,no,8,4,0,1,4,4,3,0,#61127016
2,54,2:44,15,0,5,3,25,0,4,2,1,1,1,6,11,7,no,11,5,0,1,3,2,4,1,297
3,37,2:44,0,-4,0,3,4,31,3,0,3,1,5,11,3,4,no,9,1,6,0,2,2,2,2,
4,15,3:18,0,-6,21,0,0,0,0,0,0,18,0,0,6,0,no,14,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:24,6,-2,6,7,30,0,10,0,2,0,2,12,6,5,no,11,6,0,0,2,6,2,0,#60411761
2,53,4:01,13,-1,7,3,0,25,6,0,3,2,3,9,12,6,no,9,0,4,0,3,3,2,3,297
3,51,4:35,0,-4,4,20,9,0,5,17,4,1,1,6,9,1,no,8,2,0,2,1,2,5,1,
4,45,4:02,13,-1,3,7,17,1,0,5,3,0,1,6,6,9,no,13,4,1,1,4,1,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:47,12,-1,12,7,18,0,7,12,2,2,1,11,12,5,no,11,4,0,1,2,5,2,0,#64118315
2,50,2:46,14,-1,2,15,5,0,0,15,3,1,0,16,10,8,yes,1,1,0,2,4,2,2,3,297
3,48,2:53,3,-5,6,10,16,0,10,8,3,0,0,2,6,2,yes,3,3,0,1,1,3,4,3,
4,48,3:14,6,-4,1,3,13,25,4,0,3,0,5,5,6,4,no,9,3,4,0,2,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,2:47,18,0,3,20,16,0,4,10,4,1,0,6,5,4,no,8,3,0,1,3,2,4,0,#64041612
2,64,3:54,18,0,8,7,15,0,9,7,2,1,1,7,12,5,no,11,3,0,1,2,3,6,0,297
3,53,2:15,0,-6,1,3,8,47,0,0,3,0,3,7,4,0,no,14,1,8,1,0,3,3,2,
4,50,6:06,0,-6,10,3,13,10,9,11,3,1,0,10,9,0,no,9,3,2,2,0,4,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:37,17,0,4,20,13,0,8,6,4,0,0,26,21,6,no,8,2,0,1,3,3,3,2,#64034408
2,66,6:07,17,0,6,10,10,0,6,17,3,0,3,7,10,6,yes,4,2,0,2,2,6,3,0,297
3,53,3:39,0,-6,7,10,13,26,3,0,3,0,4,13,20,0,no,12,3,6,0,0,2,3,1,
4,51,4:54,0,-4,1,3,3,34,0,14,3,1,3,18,13,4,no,9,1,5,3,2,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:22,11,-3,4,10,8,13,0,22,3,0,2,15,14,5,no,12,1,4,3,2,2,2,1,#64034165
2,54,6:07,11,-2,3,3,0,36,3,0,3,0,4,11,14,7,no,9,0,7,0,3,3,3,1,297
3,53,3:37,1,-4,7,5,24,0,11,9,3,0,2,6,11,1,no,10,5,0,0,1,5,3,1,
4,49,5:21,11,-1,0,7,18,0,0,14,3,1,0,10,3,6,no,13,4,0,2,3,1,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:40,8,-1,1,7,8,10,0,27,3,0,0,8,10,3,no,13,2,3,4,2,0,3,1,#55343840
2,52,3:17,10,0,6,20,11,0,5,0,4,0,1,6,9,5,no,8,2,0,0,3,4,5,0,297
3,50,3:07,5,-3,2,2,5,36,3,0,1,2,3,10,8,5,no,14,1,7,1,2,1,3,1,
4,45,3:34,0,-5,10,3,13,1,15,8,3,1,2,9,6,3,no,9,3,0,1,1,8,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,5:53,13,-1,0,20,13,0,4,5,4,0,2,11,7,7,no,8,3,0,1,4,2,4,0,#51195951
2,53,3:20,13,-3,1,7,24,1,0,10,3,0,2,8,6,8,no,13,6,1,1,3,1,3,0,297
3,50,3:07,8,-3,6,10,13,16,0,0,3,1,3,9,12,6,no,12,2,4,0,3,2,2,1,
4,46,5:14,1,-4,6,5,11,0,8,19,3,0,1,7,10,4,no,10,2,0,2,2,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,5:50,9,-2,6,3,0,31,8,9,3,0,4,6,15,4,no,9,0,6,1,2,2,3,3,#42319060
2,64,5:18,17,0,2,7,20,0,3,15,3,0,0,14,3,6,no,13,4,0,2,3,3,3,0,297
3,52,5:58,0,-3,8,10,29,0,0,8,3,1,1,19,20,3,no,12,6,0,1,1,4,1,1,
4,51,3:18,0,-3,5,20,3,10,9,7,4,0,0,17,18,3,no,8,1,3,1,1,3,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:04,0,-6,4,3,0,64,3,0,3,0,7,12,13,0,no,9,0,10,0,0,4,1,1,#66213235
2,65,2:56,18,0,4,5,16,0,4,18,3,0,1,9,18,9,no,10,3,0,1,5,1,3,2,296
3,59,5:22,10,-2,5,10,28,0,0,8,3,1,2,10,10,5,no,12,6,0,1,3,0,3,1,
4,49,2:49,8,-4,3,7,8,0,4,23,2,1,3,16,6,7,no,11,2,0,3,2,4,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,5:39,9,0,7,3,13,0,9,26,3,0,2,8,13,3,no,14,4,0,3,2,5,4,0,#66206274
2,63,4:55,18,0,7,7,19,0,3,9,2,1,3,7,14,8,no,11,4,0,1,3,2,3,2,296
3,58,2:28,0,-3,4,20,19,0,4,14,4,0,0,16,15,3,no,8,3,0,2,2,3,3,1,
4,57,2:50,0,-6,1,5,2,55,0,0,2,0,6,11,0,2,no,12,1,10,0,1,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,5:03,12,-2,10,10,0,0,6,19,3,0,2,5,12,6,yes,6,0,0,3,3,5,3,1,#64620441
2,50,2:47,12,-1,2,13,15,0,0,9,3,2,2,6,6,8,no,8,4,0,1,4,1,2,1,296
3,40,3:08,0,-6,7,10,24,0,5,0,3,1,1,10,9,5,no,12,4,0,0,2,3,5,0,
4,32,3:25,7,-2,0,3,20,0,0,4,3,1,0,8,2,8,no,14,5,0,1,4,1,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:46,17,0,8,7,11,0,7,10,3,1,0,16,11,8,no,13,2,0,1,4,4,2,1,#64190116
2,58,3:26,0,-3,2,3,8,38,2,8,3,0,2,6,8,5,no,9,2,7,1,2,3,2,1,296
3,54,2:28,8,-1,2,7,38,0,0,0,2,1,3,7,4,5,no,11,8,0,0,1,2,4,0,
4,48,4:49,1,-4,5,5,0,10,0,31,2,0,0,9,15,4,no,12,0,3,4,2,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,4:17,8,-4,3,15,31,0,0,0,3,1,6,2,8,5,yes,1,8,0,0,2,1,3,0,#63979512
2,49,3:03,1,-5,9,10,17,0,3,14,3,1,0,8,6,1,no,12,3,0,2,1,4,2,2,296
3,45,4:36,17,-1,1,7,0,13,0,8,3,0,4,2,3,11,no,13,0,5,1,5,0,4,0,
4,43,3:26,10,-2,4,3,4,10,8,6,2,0,0,7,2,10,no,14,1,2,2,5,4,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:11,17,0,6,7,5,0,6,20,2,0,0,22,7,7,no,11,1,0,3,3,6,3,0,#63886741
2,60,3:26,8,-4,3,3,9,38,3,0,3,0,5,12,14,5,no,9,2,7,0,2,1,3,2,296
3,55,3:02,8,-2,6,5,30,0,0,8,3,0,1,1,17,6,no,10,5,0,0,3,1,3,3,
4,50,3:55,1,-4,2,3,7,31,0,10,3,3,4,9,6,1,no,14,2,7,1,1,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,4:45,5,-3,4,0,0,62,0,0,0,1,8,4,13,4,no,12,0,11,0,2,0,3,1,#63634023
2,58,3:38,16,0,4,7,9,0,0,22,2,1,1,9,12,11,no,11,2,0,3,4,3,3,0,296
3,52,3:41,3,-2,3,5,32,0,5,6,3,0,0,19,8,3,no,10,6,0,0,2,5,2,0,
4,49,3:57,5,-2,5,15,12,0,6,8,3,1,0,16,15,6,yes,1,3,0,1,3,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:53,4,-3,8,20,11,0,9,6,4,0,1,8,11,1,no,8,2,0,1,1,5,5,0,#63218482
2,53,2:44,5,-5,2,3,0,48,0,0,3,4,5,18,5,3,no,9,0,8,0,1,1,0,3,296
3,50,3:52,12,0,5,3,19,0,5,6,1,1,1,4,8,9,no,11,4,0,1,4,2,5,0,
4,44,3:52,8,-1,3,7,10,1,0,16,3,1,0,1,7,9,no,13,2,0,3,4,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:54,6,-3,7,3,5,38,6,0,3,0,3,10,16,4,no,9,1,7,0,2,2,2,3,#63165945
2,52,4:35,3,-2,5,20,17,0,4,5,4,0,2,14,11,3,no,8,4,0,1,2,3,4,0,296
3,49,3:33,13,-2,5,7,11,4,4,7,2,0,4,8,8,10,no,11,2,2,1,3,4,4,0,
4,42,4:53,6,-1,2,7,28,0,0,0,3,3,2,9,6,6,no,13,6,0,0,3,2,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:11,16,-1,7,10,22,0,8,0,3,0,2,9,12,8,yes,4,4,0,0,3,5,2,1,#62433097
2,53,4:10,10,-2,3,10,9,0,0,23,3,0,1,11,11,7,yes,7,2,0,3,4,2,4,1,296
3,48,3:37,3,-5,4,3,6,31,6,0,1,0,5,6,11,5,yes,3,1,7,0,2,1,3,3,
4,40,4:51,6,-3,1,3,10,18,0,5,3,3,3,12,4,7,no,9,2,4,1,3,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:08,18,0,2,7,31,0,0,0,3,1,2,10,14,9,no,13,6,0,0,5,0,3,0,#58314116
2,54,4:20,18,0,6,7,0,0,5,18,2,1,2,4,8,11,no,11,0,0,2,4,4,5,0,296
3,52,4:03,0,-6,0,3,0,55,0,0,3,3,4,9,0,0,no,14,0,10,0,0,1,3,1,
4,34,3:09,0,-6,6,5,18,1,3,7,3,0,2,13,14,6,no,10,4,0,2,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,5:33,0,-3,2,3,6,45,2,8,3,0,3,14,11,1,no,9,1,6,2,1,2,2,2,#55475893
2,59,2:42,16,0,5,7,8,0,6,17,2,0,1,10,14,10,no,11,2,0,2,4,1,6,1,296
3,49,4:44,5,-2,8,3,18,9,8,0,3,0,5,3,8,4,no,14,5,3,0,2,5,2,1,
4,41,3:06,8,-2,1,7,27,0,0,0,3,0,0,8,2,8,no,13,5,0,0,4,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:16,12,-2,5,3,0,43,0,0,3,0,3,10,13,4,no,14,0,9,0,2,2,4,1,#49661916
2,60,3:40,18,0,5,7,9,0,4,17,2,0,2,8,6,7,no,11,2,0,2,3,4,4,1,296
3,59,2:31,3,-5,8,5,11,0,6,31,3,1,0,7,14,2,no,10,2,0,3,1,3,3,2,
4,56,3:07,3,-5,2,10,22,16,0,8,3,0,4,12,4,2,no,12,5,4,1,1,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:28,0,-4,2,3,9,55,0,3,2,1,7,11,6,0,no,14,2,10,1,0,2,1,1,#61493649
2,55,3:53,13,-1,10,10,18,0,5,0,3,0,0,19,16,7,no,12,3,0,0,4,5,2,1,296
3,52,4:13,5,-3,5,20,6,0,6,13,4,1,1,14,20,3,no,8,2,0,2,1,1,6,1,
4,41,2:39,14,-2,5,3,3,10,4,4,3,1,1,8,10,9,no,9,1,1,2,4,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:24,9,-2,9,7,9,0,8,18,3,0,0,6,7,4,no,13,3,0,2,2,5,3,0,#60912874
2,56,4:21,0,-5,4,10,13,16,4,14,3,0,3,10,7,0,no,12,3,4,2,0,1,4,1,296
3,48,4:27,16,-1,6,7,7,5,2,6,2,1,3,9,8,9,no,11,1,3,1,3,4,2,1,
4,44,2:19,9,-2,1,5,20,0,0,11,3,0,0,5,8,5,no,10,3,0,1,3,1,5,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:28,18,0,11,3,0,10,9,15,3,1,0,0,15,5,no,9,0,2,2,3,3,3,3,#64163628
2,66,2:53,18,0,4,10,17,0,5,12,3,0,0,18,6,6,no,12,3,0,1,3,2,5,1,296
3,66,3:16,0,-6,3,3,10,48,0,8,3,1,5,14,14,0,no,14,2,8,2,0,3,2,0,
4,49,3:05,0,-6,2,7,21,13,4,8,3,0,4,7,4,0,no,13,5,4,1,0,4,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:04,16,-2,5,7,16,1,4,16,2,0,0,10,9,7,no,11,3,1,2,2,3,4,1,#63112625
2,48,6:11,0,-2,4,7,5,31,3,0,3,1,3,12,10,1,no,13,2,7,0,1,2,2,0,296
3,46,4:00,9,-2,4,20,15,0,0,0,4,0,1,5,18,6,no,8,2,0,0,3,3,5,1,
4,44,4:48,1,-2,2,5,15,0,6,17,3,1,1,14,4,1,no,10,4,0,2,1,3,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:29,1,-5,2,0,4,62,4,0,0,0,8,2,3,1,yes,2,1,11,0,1,2,1,2,#47574551
2,61,4:31,18,0,5,5,14,0,8,11,2,0,2,10,6,9,no,12,2,0,1,5,5,3,0,296
3,51,3:25,16,-2,1,0,10,0,6,20,0,0,2,2,0,5,no,11,3,0,3,2,3,6,1,
4,49,5:19,1,-5,7,7,27,0,3,9,3,0,2,4,9,4,no,13,6,0,1,2,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:20,0,-5,8,10,24,1,4,15,3,0,3,10,18,0,no,12,5,1,2,0,2,4,1,#45786609
2,54,4:56,8,-2,2,8,4,34,0,0,2,0,6,3,10,5,yes,1,1,6,1,2,2,4,0,296
3,53,5:47,13,-1,2,3,23,4,9,0,3,0,1,28,10,4,no,9,4,1,0,3,5,2,2,
4,45,5:09,13,-2,5,3,5,5,4,12,3,0,2,10,13,9,no,14,2,3,2,4,4,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,6:21,17,0,6,3,21,0,3,16,3,1,2,11,10,6,no,14,5,0,2,3,3,2,2,#45781251
2,63,6:10,8,-1,3,10,4,36,3,0,3,1,6,20,4,5,no,12,1,7,1,2,2,1,0,296
3,46,3:46,1,-4,3,3,10,26,0,7,2,0,1,10,21,4,yes,2,2,5,1,2,1,4,1,
4,43,5:01,0,-3,4,15,15,0,5,7,3,0,2,4,10,5,yes,1,3,0,1,2,3,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,6:02,5,-5,0,0,12,48,0,5,0,0,6,11,4,3,yes,7,3,9,1,1,2,2,0,#42659117
2,52,4:49,4,-3,6,10,25,0,3,7,3,1,2,2,7,1,yes,3,5,0,1,1,2,4,1,296
3,47,8:00,9,-1,4,3,13,10,0,9,2,1,0,8,15,8,yes,6,2,3,1,4,0,3,2,
4,47,3:38,13,0,2,8,8,0,5,11,2,0,2,11,6,11,yes,1,2,0,2,5,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:06,16,0,2,3,6,18,0,16,2,0,3,7,12,7,no,14,2,5,2,3,2,3,1,#65510679
2,60,5:16,13,-1,3,7,20,0,5,13,3,1,1,8,4,4,no,13,4,0,2,3,2,2,1,295
3,55,4:16,5,-4,1,3,8,38,4,0,3,0,4,8,3,5,no,9,1,7,0,2,3,2,2,
4,42,4:38,0,-5,7,5,18,0,6,11,3,0,0,8,12,0,no,10,3,0,1,0,4,6,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
